time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:fileDeletionBacklog,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2019-10-11 21:57:45.605 UTC, ,72309,4651365,1752,1432880,448, ,135, ,8332, , , , , , , , , ,135,7, , , ,17,118,5, ,137, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,73,138,367,138, ,138, , ,3,141, , , , ,1, , , , , , , , ,24117,138, , , , , , ,10,912,2105609648, , , , , , , ,3785, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,76, ,80, ,102,3403,4797,31, , , , , , 
2019-10-11 21:58:45.606 UTC, ,72749,4649101,1752,1430176,448, ,135, ,7200, , , , , , , , , ,135,7, , , ,17,118,5, ,132, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,63,113,324,113, ,113, , ,3,116, , , , ,1, , , , , , , , ,19276,113, , , , , , ,14,1398,2165972912, , , , , , , ,3186, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,72, ,62, ,102,2842,4250,28, , , , , , 
2019-10-11 21:59:45.607 UTC, ,72749,4647269,1752,1428344,448, ,135, ,7807, , , , , , , , , ,135,7, , , ,17,118,5, ,33, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,3,63,96,63, ,63, , ,3,66, , , , ,1, , , , , , , , ,6248,63, , , , , , ,9,860,2132890320, , , , , , , ,3131, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24, ,10, , ,3035,4715,29, , , , , , 
2019-10-11 22:00:45.608 UTC, ,72749,4646069,1752,1427144,448, ,135, ,5927, , , , , , , , , ,135,7, , , ,17,118,5, ,26, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,8,47,94,46, ,47, , ,3,49, , , , ,1, , , , , , , , ,4665,45, , , , , , ,7,766,2454420864, , , , , , , ,2401, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, ,8, , ,2328,3554,21, , , , , , 
2019-10-11 22:01:45.609 UTC, ,72749,4642885,1752,1423960,448, ,135, ,5259, , , , , , , , , ,135,7, , , ,17,118,5, ,25, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,6,41,79,41, ,41, , ,3,44, , , , ,1, , , , , , , , ,4024,41, , , , , , ,8,908,2266329920, , , , , , , ,2089, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,16, ,6, , ,2023,3193,19, , , , , , 
2019-10-11 22:02:45.610 UTC, ,73189,4637253,1752,1417888,448, ,134, ,6185, , , , , , , , , ,134,7, , , ,16,118,5, ,132, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,62,92,229,92, ,92, , ,3,95, , , , ,1, , , , , , , , ,15457,92, , , , , , ,8,790,2021475272, , , , , , , ,2698, , , ,1, ,1, , , , , , , , , , , , , , , , , , , , , , ,69, ,52, ,102,2375,3709,20, , , , , , 
2019-10-11 22:03:45.611 UTC, ,73189,4635045,1752,1415680,448, ,134, ,3743, , , , , , , , , ,134,7, , , ,16,118,5, ,19, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,4,22,45,22, ,22, , ,3,25, , , , ,1, , , , , , , , ,1628,22, , , , , , ,7,760,2387399528, , , , , , , ,1427, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11, , , , ,1386,2330,11, , , , , , 
2019-10-11 22:04:45.612 UTC, ,73629,4634621,1752,1414816,448, ,134, ,3195, , , , , , , , , ,134,7, , , ,16,118,5, ,120, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,78,69,242,69, ,69, , ,3,72, , , , ,1, , , , , , , , ,13308,69, , , , , , ,7,873,2595284576, , , , , , , ,1525, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,59, ,50, ,102,1183,1933,9, , , , , , 
2019-10-11 22:05:45.613 UTC, ,73629,4632685,1752,1412880,448, ,134, ,5133, , , , , , , , , ,134,7, , , ,16,118,5, ,25, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,6,47,88,47, ,47, , ,3,50, , , , ,1, , , , , , , , ,5103,47, , , , , , ,7,955,2621568456, , , , , , , ,2116, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16, ,10, , ,2044,3040,21, , , , , , 
2019-10-11 22:06:45.614 UTC, ,73629,4629325,1752,1409520,448, ,134, ,5802, , , , , , , , , ,134,7, , , ,16,118,5, ,26, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,7,37,68,37, ,37, , ,3,40, , , , ,1, , , , , , , , ,3069,37, , , , , , ,7,691,2114359448, , , , , , , ,2288, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17, ,2, , ,2225,3539,18, , , , , , 
2019-10-11 22:07:45.615 UTC, ,73629,4628389,1752,1408584,448, ,134, ,5547, , , , , , , , , ,134,7, , , ,16,118,5, ,26, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,9,49,96,49, ,49, , ,3,52, , , , ,1, , , , , , , , ,5278,49, , , , , , ,7,802,2397046152, , , , , , , ,2240, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17, ,10, , ,2165,3332,22, , , , , , 
2019-10-11 22:08:45.617 UTC, ,74069,4623013,1752,1402768,448, ,133, ,5674, , , , , , , , , ,133,7, , , ,15,118,5, ,127, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,77,97,279,97, ,97, , ,3,100, , , , ,1, , , , , , , , ,16042,97, , , , , , ,7,677,2547708608, , , , , , , ,2549, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,67, ,58, ,102,2226,3346,21, , , , , , 
2019-10-11 22:09:45.618 UTC, ,74069,4621893,1752,1401648,448, ,133, ,3082, , , , , , , , , ,133,7, , , ,15,118,5, ,16, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,7,18,38,18, ,18, , ,3,21, , , , ,1, , , , , , , , ,1332,18, , , , , , ,6,583,2471210640, , , , , , , ,1204, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9, , , , ,1170,1889,9, , , , , , 
2019-10-11 22:10:45.619 UTC, ,74069,4619677,1752,1399432,448, ,133, ,4578, , , , , , , , , ,133,7, , , ,15,118,5, ,22, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,3,28,47,28, ,28, , ,3,31, , , , ,1, , , , , , , , ,2072,28, , , , , , ,6,576,2479687584, , , , , , , ,1882, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14, , , , ,1832,2716,14, , , , , , 
2019-10-11 22:11:45.620 UTC, ,74509,4616037,1752,1395352,448, ,133, ,6242, , , , , , , , , ,133,7, , , ,15,118,5, ,129, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,77,89,232,89, ,89, , ,3,92, , , , ,1, , , , , , , , ,15604,89, , , , , , ,8,774,2505370600, , , , , , , ,2800, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,69, ,50, ,102,2483,3672,19, , , , , , 
2019-10-11 22:12:45.621 UTC, ,74509,4612797,1752,1392112,448, ,133, ,7149, , , , , , , , , ,133,7, , , ,15,118,5, ,31, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,8,44,90,44, ,44, , ,3,47, , , , ,1, , , , , , , , ,3256,44, , , , , , ,7,714,2800478384, , , , , , , ,2915, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,22, , , , ,2840,4269,22, , , , , , 
2019-10-11 22:13:45.622 UTC, ,74509,4609509,1752,1388824,448, ,133, ,5258, , , , , , , , , ,133,7, , , ,15,118,5, ,23, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,5,32,57,32, ,32, , ,3,35, , , , ,1, , , , , , , , ,2368,32, , , , , , ,7,698,2203439152, , , , , , , ,2141, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,16, , , , ,2086,3142,16, , , , , , 
2019-10-11 22:14:45.623 UTC, ,74509,4607301,1752,1386616,448, ,133, ,4254, , , , , , , , , ,133,7, , , ,15,118,5, ,21, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,4,26,48,26, ,26, , ,3,29, , , , ,1, , , , , , , , ,1924,26, , , , , , ,5,491,2370620696, , , , , , , ,1763, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,13, , , , ,1716,2509,13, , , , , , 
2019-10-11 22:15:45.624 UTC, ,74949,4609661,1752,1388536,448, ,133, ,13203, , , , , , , , , ,133,7, , , ,15,118,5, ,150, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,81,201,519,201, ,201, , ,3,204, , , , ,1, , , , , , , , ,33130,201, , , , , , ,7,698,2250505368, , , , , , , ,5974, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,90, ,110, ,102,5524,7501,50, , , , , , 
2019-10-11 22:16:45.625 UTC, ,75389,4606349,1752,1384784,448, ,132, ,12461, , , , , , , , , ,132,7, , , ,14,118,5, ,148, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,71,178,426,178, ,178, , ,3,181, , , , ,1, , , , , , , , ,28068,175, , , , , , ,10,980,2012067376, , , , , , , ,5580, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,88, ,90, ,102,5155,7144,49, , , , , , 
2019-10-11 22:17:45.626 UTC, ,75389,4603125,1752,1381560,448, ,132, ,5325, , , , , , , , , ,132,7, , , ,14,118,5, ,24, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,11,32,68,32, ,32, , ,3,35, , , , ,1, , , , , , , , ,2368,32, , , , , , ,11,1272,2388061792, , , , , , , ,2226, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16, , , , ,2170,3123,16, , , , , , 
2019-10-11 22:18:45.627 UTC, ,75829,4599229,1752,1377224,448, ,132, ,8231, , , , , , , , , ,132,7, , , ,14,118,5, ,138, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,70,110,292,110, ,110, , ,3,113, , , , ,1, , , , , , , , ,17641,110, , , , , , ,11,1536,2792237136,1, , , , , , ,3747, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,75, ,58, ,102,3354,4769,26, , , , , , 
2019-10-11 22:19:45.628 UTC, ,75829,4596069,1752,1374064,448, ,132, ,6020, , , , , , , , , ,132,7, , , ,14,118,5, ,26, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,6,36,74,36, ,36, , ,3,39, , , , ,1, , , , , , , , ,2664,36, , , , , , ,16,1790,1952563008, , , , , , , ,2528, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , ,2466,3520,18, , , , , , 
2019-10-11 22:20:45.629 UTC, ,76709,4611701,1752,1388816,448, ,134, ,19497, , , , , , , , , ,134,7, , , ,14,120,5, ,273, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , ,225, ,122,396,1233,395, ,396, , ,3,398, , , , ,1, , , , , , , , ,103827,391, , , ,1, , ,12,1338,2032076768, , , , , , , ,8800, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,158, ,260, ,204,7933,11193,76, , , , , , 
2019-10-11 22:21:45.630 UTC, ,76709,4609909,1752,1387024,448, ,134, ,11718, , , , , , , , , ,134,7, , , ,14,120,5, ,44, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,9,111,205,111, ,111, , ,3,114, , , , ,1, , , , , , , , ,12757,111, , , , , , ,15,1631,2774575216, , , , , , , ,5021, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36, ,26, , ,4866,6761,49, , , , , , 
2019-10-11 22:22:45.631 UTC, ,76709,4606981,1752,1384096,448, ,134, ,8584, , , , , , , , , ,134,7, , , ,14,120,5, ,34, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,13,70,167,70, ,70, , ,3,73, , , , ,1, , , , , , , , ,7260,70, , , , , , ,14,1673,2402126136, , , , , , , ,3676, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,26, ,12, , ,3572,4952,32, , , , , , 
2019-10-11 22:23:45.633 UTC, ,77589,4601157,1752,1377392,448, ,133, ,14803, , , , , , , , , ,133,7, , , ,13,120,5, ,260, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,98,232,704,232, ,232, , ,3,235, , , , ,1, , , , , , , , ,39819,231, , , , , , ,16,1844,2194344672,1, , , , , , ,6933, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,146, ,126, ,204,6143,8447,58, , , , , , 
2019-10-11 22:24:45.634 UTC, ,77589,4595741,1752,1371976,448, ,133, ,8124, , , , , , , , , ,133,7, , , ,13,120,5, ,33, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,91,48,235,48, ,48, , ,3,51, , , , ,1, , , , , , , , ,3552,48, , , , , , ,10,1274,2708793568, , , , , , , ,3456, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24, , , , ,3375,4707,24, , , , , , 
2019-10-11 22:25:45.635 UTC, ,77589,4588141,1752,1364376,448, ,133, ,12982, , , , , , , , , ,133,7, , , ,13,120,5, ,50, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,14,80,159,80, ,80, , ,3,83, , , , ,1, , , , , , , , ,5920,80, , , , , , ,8,852,2398702736, , , , , , , ,5483, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40, , , , ,5353,7569,40, , , , , , 
2019-10-11 22:26:45.636 UTC, ,78469,4582213,1752,1357568,448, ,133, ,10195, , , , , , , , , ,133,7, , , ,13,120,5, ,245, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,71,164,528,164, ,164, , ,3,167, , , , ,1, , , , , , , , ,28610,164, , , , , , ,10,1128,2759783856,1, , , , , , ,4914, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,131, ,100, ,204,4131,5909,31, , , , , , 
2019-10-11 22:27:45.637 UTC, ,78469,4580029,1752,1355384,448, ,133, ,4322, , , , , , , , , ,133,7, , , ,13,120,5, ,21, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,8,26,67,26, ,26, , ,3,29, , , , ,1, , , , , , , , ,1924,26, , , , , , ,9,1076,2506617192,1, , , , , , ,1772, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13, , , , ,1725,2568,13, , , , , , 
2019-10-11 22:28:45.638 UTC, ,78469,4576917,1752,1352272,448, ,133, ,6166, , , , , , , , , ,133,7, , , ,13,120,5, ,26, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,4,36,58,36, ,36, , ,3,39, , , , ,1, , , , , , , , ,2664,36, , , , , , ,9,849,2052192952,1, , , , , , ,2582, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , ,2520,3612,18, , , , , , 
2019-10-11 22:29:45.639 UTC, ,78469,4573541,1752,1348896,448, ,133, ,5648, , , , , , , , , ,133,7, , , ,13,120,5, ,26, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,7,34,84,34, ,34, , ,3,37, , , , ,1, , , , , , , , ,2516,34, , , , , , ,9,991,2664463736, , , , , , , ,2340, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17, , , , ,2280,3333,17, , , , , , 
2019-10-11 22:30:45.640 UTC, ,79349,4564701,1752,1339176,448, ,132, ,12310, , , , , , , , , ,132,7, , , ,12,120,5, ,253, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,104,181,593,181, ,181, , ,3,184, , , , ,1, , , , , , , , ,30082,181, , , , , , ,9,961,2799524264, , , , , , , ,5776, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,138, ,102, ,204,5044,7089,39, , , , , , 
2019-10-11 22:31:45.641 UTC, ,79349,4561501,1752,1335976,448, ,132, ,9495, , , , , , , , , ,132,7, , , ,12,120,5, ,43, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,9,80,176,80, ,80, , ,3,83, , , , ,1, , , , , , , , ,7639,79, , , , , , ,11,1256,2503310216, , , , , , , ,4093, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,31, ,12, , ,3970,5452,37, , , , , , 
2019-10-11 22:32:45.642 UTC, ,79349,4561773,1752,1336248,448, ,133, ,13390, , , , , , , , , ,133,7, , , ,12,121,5, ,53, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,12,133,264,133, ,133, , ,3,136, , , , ,1, , , , , , , , ,35549,133, , , , , , ,10,1100,2725431296,1, , , , , , ,5675, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,43, ,32, , ,5489,7790,58, , , , , , 
2019-10-11 22:33:45.643 UTC, ,80229,4558493,1752,1332088,448, ,132, ,6178, , , , , , , , , ,132,7, , , ,11,121,5, ,236, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,79,163,498,163, ,163, , ,3,166, , , , ,1, , , , , , , , ,30791,162, , , , , , ,9,999,2758756288, , , , , , , ,3037, , , ,1, ,1, , , , , , , , , , , , , , , , , , , , , , ,119, ,116, ,204,2410,3591,26, , , , , , 
2019-10-11 22:34:45.644 UTC, ,80229,4564413,1752,1338008,448, ,133, ,13022, , , , , , , , , ,133,7, , , ,12,121,5, ,51, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,8,194,275,194, ,194, , ,3,197, , , , ,1, , , , , , , , ,26411,194, , , , , , ,7,784,2530241680, , , , , , , ,5468, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,41, ,92, , ,5223,7625,61, , , , , , 
2019-10-11 22:35:45.645 UTC, ,80229,4567301,1752,1340896,448, ,135, ,12884, , , , , , , , , ,135,7, , , ,12,123,5, ,49, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,12,125,206,125, ,125, , ,3,128, , , , ,1, , , , , , , , ,47377,125, , , , , , ,9,900,2443893864,1, , , , , , ,5332, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,39, ,36, , ,5158,7618,50, , , , , , 
